0,0,0,0,0,0,0,0,104487.99790000009
1,0.32325699999999996,-0.7563421999999999,0.182051345,1.5476107300000002,1.2694348600000014,1.03650806,0.13099552499999997,88778.3711408724
2,0.09219217812587166,-0.13922549371417237,0.05123951331247134,0.4343231070870177,0.34408731274958326,0.29342095523416134,0.10258254917352409,80371.18526664904
3,0.26583593547530165,-0.5294290453692165,0.14884880505135298,1.2636980474933672,1.021119740290848,0.8495679746379358,0.1905321778078219,75861.57637850035
4,0.1436832970635869,-0.18767082895335718,0.07950875003723612,0.6731583927854984,0.5269770333148485,0.45607962348583037,0.1934128309175834,73432.72302955143
5,0.23742396358765072,-0.3841536993834216,0.13202104812793566,1.1189301885435838,0.8876329017938942,0.7556623897509225,0.2583619080920804,72115.11889262273
6,0.1733082492884771,-0.19083982119553386,0.09543847046954403,0.8069338872378244,0.623277249157419,0.5484474066591744,0.2779069588966929,71391.35776790585
7,0.22434850925289385,-0.2853945565439726,0.12385134943712786,1.0476910876216086,0.8148709432244278,0.7109019461061761,0.3305532383658829,70985.26579083201
8,0.19113390975714628,-0.1726226941104963,0.10471066671738938,0.8839871767451414,0.6728756665133264,0.6028468074986728,0.35895977732597917,70749.39171110617
9,0.2193310920077856,-0.21404907471512574,0.12023183285639766,1.0150558648787718,0.7740428090392073,0.6919241847021845,0.4050133176176932,70604.9760133783
10,0.2025468571354816,-0.14542553648454243,0.11036570841468576,0.9301876201347408,0.6971249818353298,0.6365745211430293,0.43812029436348854,70509.92014925632
11,0.2185027629481945,-0.15960631739365025,0.11897896374089932,1.002464493387869,0.7498533237403109,0.6863120872469118,0.48062970528006294,70441.69531471483
12,0.21043462737459143,-0.11556897125748947,0.11403346268338853,0.9594070670405105,0.7074797699752984,0.6589040810581787,0.5162189068229691,70388.22233136665
13,0.21981194924007225,-0.11617856546704658,0.11893492703237879,1.000079303082572,0.7341997200690532,0.6874827341033116,0.5568125446325043,70343.00462430748
14,0.21634974571065063,-0.08616345070228404,0.11659028585478755,0.9791076602622949,0.7101057532693411,0.6748228562953891,0.5937021206936778,70302.53054939251
15,0.2221751823323571,-0.0803791787734096,0.11948829436223687,1.0027084662411796,0.7228094627483187,0.6919608778225269,0.6332503537777889,70264.88663332873
